location_name,product_code,product_name,qty
فرع 11 يونيو,ARSB80006,سماعة دوش مايك مع طوبو كروم,4.000
فرع 11 يونيو,ARSB80008,سماعة دوش مع طوبو ذهبي,2.000
فرع 11 يونيو,ARSB80012,كسكاس دوش مربع 250*250 مم كروم,2.000
فرع 11 يونيو,ARSB80013,كسكاس دوش مربع 250*250 مم كروم,2.000
فرع 11 يونيو,ARSB80014,كسكاس دوش دائري 250 مم كروم,9.000
فرع 11 يونيو,ARSB80015,قصبة دوش مربعة 40 سم كروم,1.000
فرع 11 يونيو,ARSB80018,مصب حوض وجه كروم,4.000
فرع 11 يونيو,ARSB80021,مصب دوش بدون تحويلة كروم,3.000
فرع 11 يونيو,ARSB80029,سماعة دوش مع طوبو كروم,4.000
فرع 11 يونيو,ARSB80030,شطاف ظغط دائري مع طوبو كروم,1.000
فرع 11 يونيو,ARSB80031,شطاف ظغط دائري طتش مع طوبو كروم,5.000
فرع 11 يونيو,ARSB80033,شطاف ظغط مع طوبو أبيض,1.000
فرع 11 يونيو,ARSB80037,سماعة دوش مع طوبو ذهبي,11.000
فرع 11 يونيو,ARSB80041,شطاف ظغط مربع مع طوبو كروم,5.000
فرع 11 يونيو,ARSB80042,مصب دوش مع تحويلة ذهبي,1.000
فرع 11 يونيو,ARSB80043,مخرج شطاف كروم,13.000
فرع 11 يونيو,ARSB80052,كسكاس دوش مربع 250*250 مم مع قصبة أسود,4.000
فرع 11 يونيو,ARSB80053,كسكاس دوش مربع 300*300 مم مع قصبة كروم,2.000
فرع 11 يونيو,ARSB80060,كسكاس دوش مربع 400*400 مم كروم,1.000
فرع 11 يونيو,ARSB80068,مصب دوش بدون تحويلة كروم,1.000
فرع 11 يونيو,ARSB80079,شطاف ظغط دائري مع طوبو كروم,2.000
فرع 11 يونيو,ARSB80081,شطاف ظغط دائري مع طوبو كروم,6.000
فرع 11 يونيو,ARSB80083,شطاف ظغط دائري مع طوبو كروم,7.000
فرع 11 يونيو,ARSB80087,شطاف ظغط مربع مع طوبو كروم,1.000
فرع 11 يونيو,ARSB80089,طوبو شطاف 120 سم كروم,1.000
فرع 11 يونيو,ARSB80090,طوبو شطاف 1.2 م أبيض,9.000
فرع 11 يونيو,ARSB80091,يد شطاف كروم,4.000
فرع 11 يونيو,ARSB80092,يد شطاف كروم,2.000
فرع 11 يونيو,ARSB80093,يد شطاف كروم,1.000
فرع 11 يونيو,ARSB80094,يد شطاف كروم,5.000
فرع 11 يونيو,ARSB80099,مصب دوش مع تحويلة ذهبي,8.000
فرع 11 يونيو,ARSB80106,مصب دوش قصير بدون تحويلة كروم,22.000
فرع 11 يونيو,ARSB80122,مخرج شطاف كروم,5.000
فرع 11 يونيو,ARSB80124,مخرج شطاف مع علاق كروم,3.000
فرع 11 يونيو,ARSB80128,مخرج شطاف مع علاق مع محول كروم,1.000
فرع 11 يونيو,ARSB80130,قصبة دوش 30 سم سقفية كروم,3.000
فرع 11 يونيو,ARSB80135,مصب دوش مع تحويلة كروم,5.000
فرع 11 يونيو,ARSB80137,قصبة دوش دائري 30 سم كروم,1.000
فرع 11 يونيو,ARSB80139,شطاف ظغط دائري مع طوبو كروم,2.000
فرع 11 يونيو,ARSB80140,شطاف ظغط دائري مع طوبو كروم,5.000
فرع 11 يونيو,ARSB80141,مصب دوش قصير بتحويلة كروم,1.000
فرع 11 يونيو,ARSB80144,كسكاس دوش مربع 250*250 مم ذهبي,2.000
فرع 11 يونيو,ARSB80145,شطاف ظغط مربع مع طوبو مع مخرج شطاف أسود,2.000
فرع 11 يونيو,ARSB80146,قصبة دوش مربعة 40 سم ذهبي,1.000
فرع 11 يونيو,ARSB80150,مصب حوض وجه 22 سم كروم,3.000
فرع 11 يونيو,ARSB80153,شطاف ظغط دائري مع طوبو كروم,4.000
فرع 11 يونيو,ARSB80155,شطاف ضغط مربع مع طوبو أسود,2.000
فرع 11 يونيو,ARSB80156,شطاف ظغط دائري مع مخرج شطاف دبل مع طوبو أسود,2.000
فرع 11 يونيو,ARSB80157,شطاف ظغط دائري مع طوبو كروم,1.000
فرع 11 يونيو,ARSB80159,شطاف ظغط دائري مع مخرج بالعلاقة مع طوبو أسود,1.000
فرع 11 يونيو,ARSB80161,شطاف ظغط دائري مع طوبو رصاصي,13.000
فرع 11 يونيو,ARSB80163,شطاف ظغط مربع مع طوبو كروم,2.000
فرع 11 يونيو,ARSB80165,سماعة دوش مع طوبو كروم,11.000
فرع 11 يونيو,ARSB80166,سماعة دوش كروم,6.000
فرع 11 يونيو,ARSB80169,سماعة دوش مع طوبو ذهبي,8.000
فرع 11 يونيو,ARSB80170,سماعة دوش مع طوبو كروم,6.000
فرع 11 يونيو,ARSB80171,سماعة دوش مع طوبو كروم,16.000
فرع 11 يونيو,ARSB80172,سماعة دوش مع طوبو كروم,2.000
فرع 11 يونيو,ARSB80174,سماعة دوش مع طوبو كروم,2.000
فرع 11 يونيو,ARSB80176,سماعة خلاط دوش كروم,2.000
فرع 11 يونيو,ARSB80177,مخرج شطاف كروم,5.000
فرع 11 يونيو,ARSB80179,حنفية شطاف دبل كروم,2.000
فرع 11 يونيو,ARSB80180,مخرج شطاف كروم,4.000
فرع 11 يونيو,ARSB80181,كسكاس دوش مربع 250*250 مم مع قصبة أسود,2.000
فرع 11 يونيو,ARSB80182,مخرج شطاف مربع بالعلاقة أسود,7.000
فرع 11 يونيو,ARSB80183,مخرج شطاف ذهبي,5.000
فرع 11 يونيو,ARSB80184,رشاش دوش كروم,32.000
فرع 11 يونيو,ARSB80185,مخرج شطاف ذهبي,9.000
فرع 11 يونيو,ARSB80186,مخرج شطاف كروم,19.000
فرع 11 يونيو,ARSB80188,كسكاس دوش مربع 250*250 مم مع قصبة كروم,1.000
فرع 11 يونيو,ARSB80189,شطاف ظغط مربع مع طوبو أسود,1.000
فرع 11 يونيو,ARSB80190,يد شطاف كروم,2.000
فرع 11 يونيو,ARSB80191,مخرج شطاف مع علاق كروم,5.000
فرع 11 يونيو,ARSB80192,قصبة دوش مربعة 40 سم كروم,1.000
فرع 11 يونيو,ARSB80194,قصبة دوش 40 سم أسود,6.000
فرع 11 يونيو,ARSB80197,قصبة دوش  40 سم شبشاشة كروم,5.000
فرع 11 يونيو,ARSB80198,مصب دوش مع تحويلة كروم,-1.000
فرع 11 يونيو,ARSB80199,قصبة دوش مربعة 35 سم ذهبي,2.000
فرع 11 يونيو,ARSB80200,طوبو دوش 150سم كروم,2.000
فرع 11 يونيو,ARSB80202,قصبة دوش  40 سم شبشاشة كروم,5.000
فرع 11 يونيو,ARSB80204,"مسكر شطافة ""1/2"" * ""1/2 كروم",1.000
فرع 11 يونيو,ARSB80206,قلب خلاط كبير,8.000
فرع 11 يونيو,ARSB80209,قصبة دوش 32 سم أسود,2.000
فرع 11 يونيو,ARSB80212,مصب بدون تحويلة 18 سم كروم,8.000
فرع 11 يونيو,ARSB80214,"مسكر شطافة ""1/2"" * ""1/2 كروم",54.000
فرع 11 يونيو,ARSB80216,وجه خلاط دوش مدفون,3.000
فرع 11 يونيو,ARSB80217,وجه خلاط شطاف مدفون كروم,1.000
فرع 11 يونيو,ARSB8022,مخرج شطاف مع علاق  كروم,1.000
فرع 11 يونيو,ARSB80220,سماعة دوش مروحة كروم,19.000
فرع 11 يونيو,ARSB80221,سماعة دوش رصاصي,2.000
فرع 11 يونيو,ARSB80222,سماعة دوش رصاصي,2.000
فرع 11 يونيو,ARSB80224,"مسكر شطافة ""1/2"" * ""1/2 كروم",8.000
فرع 11 يونيو,ARSB80230,وصلة مسطرة دوش50سم ذهبي,4.000
فرع 11 يونيو,ARSB80231,طوبو شطاف 120 سم أسود,2.000
فرع 11 يونيو,ARSB80233,طوبو شطاف 1.2 م رصاصي,3.000
فرع 11 يونيو,ARSB80235,وصلة مسطرة دوش30سم,9.000
فرع 11 يونيو,ARSB80236,طوبو دوش 150سم كروم,13.000
فرع 11 يونيو,ARSB80237,طوبو دوش 175سم كروم,4.000
فرع 11 يونيو,ARSB80239,كسكاس دوش دائري 250 مم مع قصبة كروم,1.000
فرع 11 يونيو,ARSB80240,كسكاس دوش شريحة مربع 250*250 مم مع قصبة كروم,-1.000
فرع 11 يونيو,ARSB80241,كسكاس دوش مربع 200*200 مم كروم,7.000
فرع 11 يونيو,ARSB80242,مخرج شطاف أبيض,1.000
فرع 11 يونيو,ARSB80243,مخرج شطاف ذهبي,1.000
فرع 11 يونيو,ARSB80245,كسكاس دوش دائري مع قصبة كروم,3.000
فرع 11 يونيو,ARSB80246,مصب دوش شلال بدون تحويلة كروم,18.000
فرع 11 يونيو,ARSB80248,مخرج شطاف مع علاق ذهبي,3.000
فرع 11 يونيو,ARSB80249,مخرج شطاف مع علاق أسود,1.000
فرع 11 يونيو,ARSB80250,مخرج شطاف مع علاق كروم,6.000
فرع 11 يونيو,ARSB80256,مثبت خلاط زوجي,5.000
فرع 11 يونيو,ARSB80257,مخرج شطاف ذهبي مع علاقة,4.000
فرع 11 يونيو,ARSB80261,مصب دوش مع تحويلة أسود,3.000
فرع 11 يونيو,ARSB80262,قلب خلاط كبير,-1.000
فرع 11 يونيو,ARSB80264,مطول فسيبلي خلاط نحاس,2.000
فرع 11 يونيو,ARSB80266,مخرج شطاف مربع بالعلاقة أسود,3.000
فرع 11 يونيو,ARSB80268,مصب دوش طويل بدون تحويلة كروم,3.000
فرع 11 يونيو,ARSB80269,شطاف ظغط مجرح مع طوبو كروم,-6.000
فرع 11 يونيو,ARSB80270,مصب دوش مع تحويلة كروم,2.000
فرع 11 يونيو,ARSB80275,كسكاس دوش مربع 250*250 مم مع قصبة كروم,7.000
فرع 11 يونيو,ARSB80278,مخرج شطاف مع علاق كروم,6.000
فرع 11 يونيو,ARSB80281,كسكاس دوش مربع 200*200 مم مع قصبة ذهبي,11.000
فرع 11 يونيو,ARSB80282,كسكاس دوش مربع 200*200 مم مع قصبة أسود,4.000
فرع 11 يونيو,ARSB80283,كسكاس دوش دائري 250 مم كروم,2.000
فرع 11 يونيو,ARSB80284,كسكاس دوش مربع 200*200 مم كروم,1.000
فرع 11 يونيو,ARSB80285,كسكاس دوش مربع 200*200 مم مع قصبة ذهبي,1.000
فرع 11 يونيو,ARSB80286,قصبة دوش مربعة 35 سم كروم,1.000
فرع 11 يونيو,ARSB80287,مخرج شطاف مع علاق كروم,3.000
فرع 11 يونيو,ARSB80288,مثبت خلاط فردي,9.000
فرع 11 يونيو,ARSB80289,"مسكر شطافة ""1/2"" * ""1/2 كروم",7.000
فرع 11 يونيو,ARSB80290,"مسكر شطافة ""1/2"" * ""1/2 اسود",4.000
فرع 11 يونيو,ARSB80292,"مسكر شطافة ""1/2"" * ""1/2 كروم",17.000
فرع 11 يونيو,ARSB80293,"مسكر شطافة ""1/2"" * ""1/2 كروم",1.000
فرع 11 يونيو,ARSB80294,"مسكر شطافة ""1/2"" * ""1/2 كروم",12.000
فرع 11 يونيو,ARSB80295,"مسكر شطافة ""1/2"" * ""1/2 دهبي",11.000
فرع 11 يونيو,ARSB80296,سماعة دوش مع طوبو أسود,3.000
فرع 11 يونيو,ARSB80297,سماعة دوش مع طوبو ذهبي,1.000
فرع 11 يونيو,ARSB80298,سماعة دوش مع طوبو كروم,6.000
فرع 11 يونيو,ARSB80300,"مسكر شطافة ""1/2"" * ""1/2 كروم",-1.000
فرع 11 يونيو,ARSB80302,شطاف ظغط مربع كبيرمع طوبو كروم,5.000
فرع 11 يونيو,ARSB80304,مخرج شطاف كروم,2.000
فرع 11 يونيو,ARSB80311,مخرج شطاف مع علاق كروم,3.000
فرع 11 يونيو,ARSB80312,مخرج شطاف كروم,3.000
فرع 11 يونيو,ARSB80321,مخرج شطاف أسود,1.000
فرع 11 يونيو,ARSB80322,"مسكر شطافة دبل ""1/2"" * ""1/2 كروم",-2.000
فرع 11 يونيو,ARSB80323,قصبة دوش مربعة 30 سم كروم,14.000
فرع 11 يونيو,ARSB80324,كسكاس دوش مربع 250*250 مم مع قصبة كروم,2.000
فرع 11 يونيو,ARSB80326,مصب دوش بدون تحويلة أسود,5.000
فرع 11 يونيو,ARSB80330,مصب دوش بدون تحويلة ذهبي,4.000
فرع 11 يونيو,ARSB80332,مصب دوش مع تحويلة كروم,1.000
فرع 11 يونيو,ARSB80337,مصب دوش مع تحويلة كروم,8.000
فرع 11 يونيو,ARSB80341,مصب دوش بدون تحويلة كروم,13.000
فرع 11 يونيو,ARSB80342,مصب دوش مع تحويلة طويل كروم,1.000
فرع 11 يونيو,ARSB80350,قصبة دوش دائرية 30 سم كروم,-2.000
فرع 11 يونيو,ARSB80356,مصب حوض وجه بدون تحويلة متحرك كروم,3.000
فرع 11 يونيو,ARSB80360,قصبة دوش 35 سم كروم,-1.000
فرع 11 يونيو,ARSB80362,رقبة خلاط متحركة كروم,4.000
فرع 11 يونيو,ARSB80363,كسكاس دوش مربع 300*300 مم كروم,1.000
فرع 11 يونيو,ARSB80364,كسكاس دوش مربع مع قصبة 250*250 مم كروم,-2.000
فرع 11 يونيو,ARSB80365,سماعة دوش مع طوبو ذهبي,4.000
فرع 11 يونيو,ARSB80370,سماعة دوش كروم,25.000
فرع 11 يونيو,ARSB80376,سماعة دوش مع طوبو كروم,4.000
فرع 11 يونيو,ARSB80378,كسكاس دوش مربع 250*250 مم كروم,7.000
فرع 11 يونيو,ARSB80379,رشاش دوش مربع كروم,14.000
فرع 11 يونيو,ARSB80380,كسكاس دوش مربع 250*250 مم مع قصبة ذهبي,7.000
فرع 11 يونيو,ARSB80381,كسكاس دوش دائري 250 مم كروم,-1.000
فرع 11 يونيو,ARSB80382,سماعة دوش كروم,4.000
فرع 11 يونيو,ARSB80383,كسكاس دوش مربع 300*300 مم كروم,2.000
فرع 11 يونيو,ARSB80385,كسكاس دوش مربع 250*250 مم مع قصبة كروم,1.000
فرع 11 يونيو,ARSB80387,كسكاس دوش مربع 240*240 مم مع قصبة أبيض,1.000
فرع 11 يونيو,ARSB80388,شطاف ظغط مع طوبو كروم,2.000
فرع 11 يونيو,ARSB80390,مصب دوش بدون تحويلة أسود,1.000
فرع 11 يونيو,ARSB80391,مصب دوش مع تحويلة ابيض,2.000
فرع 11 يونيو,ARSB80393,قصبة دوش 28 سم كروم,1.000
فرع 11 يونيو,ARSB80394,قصبة دوش 28 سم كروم,-1.000
فرع 11 يونيو,ARSB80396,قصبة دوش دائري 30 سم كروم,44.000
فرع 11 يونيو,ARSB80397,قصبة دوش 40 سم أسود,3.000
فرع 11 يونيو,ARSB80398,قصبة دوش مربعة 40 سم كروم,1.000
فرع 11 يونيو,ARSB80399,سماعة دوش مع طوبو ذهبي,5.000
فرع 11 يونيو,ARSB8040,شطاف ظغط مربع مع طوبو ذهبي,2.000
فرع 11 يونيو,ARSB80402,"مسكر شطافة ""1/2"" * ""1/2 كروم",1.000
فرع 11 يونيو,ARSB80403,رقبة خلاط متحركة فلتر كروم,8.000
فرع 11 يونيو,ARSB80404,كسكاس رقبة خلاط متحركة كروم,12.000
فرع 11 يونيو,ARSB80405,يد شطاف كروم,3.000
فرع 11 يونيو,ARSB80408,شطاف ظغط مربع مع طوبو كروم,2.000
فرع 11 يونيو,ARSB80409,مصب دوش بدون تحويلة كروم,3.000
فرع 11 يونيو,ARSB80411,نبلس خلاط دوش مع وردة كروم,9.000
فرع 11 يونيو,ARSB80414,مصب دوش مع تحويلة أسود,1.000
فرع 11 يونيو,ARSB80426,مصب دوش مع تحويلة كروم,3.000
فرع 11 يونيو,ARSB80428,كسكاس دوش دائري 250 مم كروم  مع القصبة,3.000
فرع 11 يونيو,ARSB80430,كسكاس دوش مربع  250*250 مم كروم مع قصبة,6.000
فرع 11 يونيو,ARSB80431,كسكاس دوش مربع  300*300 مم كروم مع قصبة,5.000
فرع 11 يونيو,ARSB80432,مخرج شطاف مع علاق ذهبي,2.000
فرع 11 يونيو,ARSB80445,مصب دوش طويل بتحويلة كروم,3.000
فرع 11 يونيو,ARSB80451,سماعة دوش مع طوبو كروم,9.000
فرع 11 يونيو,ARSB80454,شطاف ظغط دائري مع طوبو أسود,2.000
فرع 11 يونيو,ARSB80460,مصب دوش بدون تحويلة كروم,2.000
فرع 11 يونيو,ARSB80462,كسكاس دوش مربع 250 مم  كروم,8.000
فرع 11 يونيو,ARSB80463,سماعة دوش كروم,3.000
فرع 11 يونيو,ARSB80464,كسكاس دوش مربع 300*300 مم كروم,7.000
فرع 11 يونيو,ARSB80465,كسكاس دوش مربع 250*250 مم كروم,3.000
فرع 11 يونيو,ARSB80468,"مسكر شطافة دبل ""1/2"" * ""1/2 كروم",4.000
فرع 11 يونيو,ARSB80477,طوبو دوش 150سم كروم,6.000
فرع 11 يونيو,ARSB80478,قصبة دوش 40 سم سقفية اسود,3.000
فرع 11 يونيو,ARSB80483,مصب دوش بتحويلة كروم,3.000
فرع 11 يونيو,ARSB80498,سماعة دوش مع طوبو كروم,-3.000
فرع 11 يونيو,ARSB80499,سماعة دوش مع طوبو كروم,3.000
فرع 11 يونيو,ARSB80500,شطاف ظغط مربع مع طوبو كروم,-1.000
فرع 11 يونيو,ARSB80505,مخرج شطاف كروم بالعلاقة,-2.000
فرع 11 يونيو,ARSB80522,طوبو شطاف 120 سم كروم,-1.000
فرع 11 يونيو,ARSB80527,شطاف ظغط دائري مع طوبو أسود,3.000
فرع 11 يونيو,ARSB80530,طوبو شطاف 1.2 م رصاصي,7.000
فرع 11 يونيو,ARSB80550,سماعة دوش مع طوبو كروم,2.000
فرع 11 يونيو,ARSB80552,سماعة دوش مع طوبو كروم,5.000
فرع 11 يونيو,ARSB80574,سماعة دوش كروم مع اضاءة لد,3.000
فرع 11 يونيو,ARSB80575,طوبو دوش ألماني كروم,1.000
فرع 11 يونيو,ARSB80594,وجه خلاط شطاف مدفون كروم,3.000
فرع 11 يونيو,ARSB80598,قصبة دوش مربعة 40 سم كروم,11.000
