code,name,brand,model,category,supplier_id,purchase_price,retail_price,active,barcode,old_id
MA20042,خلاط حوض المطبخ سحاب اسود,تركواز سيراستايل,,خلاط حوض المطبخ سحاب,2e234c5a-ae37-77f1-3c02-d40e664e7d50,120.000,200.000,t,,210003344
MD20012,خلاط دوش مع سماعة كروم,سانيتاري ويرز,,خلاط دوش,f68c4a72-8eb2-7563-07ad-b344ff9fe960,80.000,130.000,t,,210002651
PS20473,علاقة مناشف مع رف كروم,سانيتاري ويرز,,علاقة مناشف,0dafba13-51f2-fc5a-eab7-f16d55bcce40,138.000,220.000,t,,210003246
ME10037,خلاط حوض المطبخ شجرة لاد كروم,ليفرنو هوم,,خلاط حوض المطبخ شجرة,081276dc-6952-a613-dc62-614b51522ad0,125.000,260.000,t,,210002767
ML30795,مرايا حمام ضد البخار مع إضاءة لد 60*80 سم,سانيتاري ويرز,4014,مراية مضيئة,f68c4a72-8eb2-7563-07ad-b344ff9fe960,105.000,170.000,t,,310003906
AASB31129,رف زاوية زوجي ذهبي,ليسو,WL81,اكسسوارات,f68c4a72-8eb2-7563-07ad-b344ff9fe960,145.000,220.000,t,,310004632
MTE60025,خلاط شطاف مدفون كروم,رايمر,EY30,خلاط شطاف مدفون,5bd59cc2-f915-90b2-5eb0-3ec705744a94,170.000,260.000,t,,210002755
VS10491,حوض وجه معلق -60 * 45 سم,تركي,70C60,حوض وجه معلق,3ef761c8-d645-a9c8-47dc-960089e79b35,275.000,400.000,t,,310003562
AM40825,مراية دولاب حمام لد -80 سم,سانيتاري ويرز,9142,مراية دولاب,f68c4a72-8eb2-7563-07ad-b344ff9fe960,100.000,200.000,t,,310003447
PS20665,علاقة مناشف زوجية كروم,بن أمور,مجموعة بن عمر,علاقة مناشف,ac78bb51-d153-70a3-ad89-bdb50a8537eb,40.000,120.000,t,,310003773
WA41057,غطاء مقعد معلق تورنيدو أبيض,ب.أمور,6101/046E,غطاء مقعد,77d76dcb-7fe6-a4b4-4998-83b869291b06,51.000,120.000,t,,310004528
ML10791,خلاط حوض وجه طويل ذهبي,سانيتاري ويرز,OM-1-6-G,خلاط حوض وجه,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,235.000,380.000,t,,310004133
WS10128,مقعد معلق رايملس أبيض,نيوأرك,3823,مقعد معلق,e47ac07e-2763-bc83-6cf2-c39bb577a1f9,425.000,550.000,t,,310003204
MT30149,خلاط شطاف مع شطاف ذهبي,سانيتاري ويرز,3003,خلاط شطاف,dc6e5eb0-a2c4-7fc8-161c-528f389f29cc,97.500,140.000,t,,210004532
VS10204,حوض وجه معلق أبيض -50سم,ب.أمور,8302A,حوض وجه معلق,56855bde-1190-92a2-afb0-419a9650977f,154.000,250.000,t,,210002912
CD40621,مسطرة دوش زوجية مربعة مع خلاط كروم,بن أمور,مجموعة بن عمر,مسطرة دوش,ac78bb51-d153-70a3-ad89-bdb50a8537eb,300.000,510.000,t,,310003729
PE30400,طلاء المدائن 2000بلاستك 20كجم,دهانات المدينة مصراتة,,الجدران والسقف,5b018a56-a89e-b7f1-caf0-d8c5eec60a97,60.000,65.000,t,,210004773
WP20158,مقعد أرضي ملحوم طويل أبيض,ب.أمور,SH-9009,مقعد أرضي,56855bde-1190-92a2-afb0-419a9650977f,461.000,700.000,t,,210002862
EL50228,ڨويدة 10 متر,الشركة العالمية للتصدير و الإستيراد,,ملحقات الكهرباء,4db58ef5-0e02-ae07-fc14-5629c40b7689,20.500,25.000,t,,210003721
ARSB80329,كسكاس دوش مربع 400*400 مم كروم,هوادياو,7025-16,كسكاس دوش,0dafba13-51f2-fc5a-eab7-f16d55bcce40,265.000,400.000,t,,210004753
VS10820,حوض وجه معلق أبيض 36x52,ب.أمور,LT-2002,حوض وجه معلق,77d76dcb-7fe6-a4b4-4998-83b869291b06,170.000,350.000,t,,310004242
ARSB80078,شطاف ظغط مربع مع طوبو أسود,ميبت,MAYA,شطاف,0dafba13-51f2-fc5a-eab7-f16d55bcce40,43.000,75.000,t,,210002674
AM0120,دولاب حمام 100 سم أبيض,سانيتاري ويرز,9135,دولاب حمام,f68c4a72-8eb2-7563-07ad-b344ff9fe960,700.000,1000.000,t,,210004281
PA30475,مقص حدائق,الشركة العالمية للتصدير و الإستيراد,,مقص العشب,4db58ef5-0e02-ae07-fc14-5629c40b7689,18.000,35.000,t,,210003991
ML30081,مرايا حمام مع إضاءة لد 60*80 سم,سانيتاري ويرز,121150,مراية مضيئة,f68c4a72-8eb2-7563-07ad-b344ff9fe960,85.000,160.000,t,,210004423
RFP1422,فسيبلي خلاط سحاب,ليريا,NT-240401-12,فسيبلي,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,20.000,40.000,t,,210004927
ML30305,مرايا حمام مع إضاءة لد 80*60 سم,ستار سانيتار,18,مراية مضيئة,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,80.000,180.000,t,,210004729
PA30564,فيتي بالخبور 10مم (50 قطعة),الشركة العالمية للتصدير و الإستيراد,7203B,برغي,4db58ef5-0e02-ae07-fc14-5629c40b7689,17.500,25.000,t,,210004081
PE30044,طلاء زيتي 700 غ أصفر لامع,دهانات المدينة مصراتة,طلاء زيتي,الحديد,4db58ef5-0e02-ae07-fc14-5629c40b7689,15.000,40.000,t,,210003363
MA20912,خلاط حوض المطبخ سحاب كروم,بن أمور,B.AMOR029,خلاط حوض المطبخ سحاب,f3749abe-ab61-138e-bb47-655f16ecc625,190.000,280.000,t,,310004373
ARSB80262,قلب خلاط كبير,سانيتاري ويرز,,ملحقات خلاط,0dafba13-51f2-fc5a-eab7-f16d55bcce40,16.000,30.000,t,,210002985
PA30550,فيتي لاميرة 4.2 * 25 (100غ),الشركة العالمية للتصدير و الإستيراد,,برغي,4db58ef5-0e02-ae07-fc14-5629c40b7689,1.575,5.000,t,,210004067
MD20020,خلاط دوش مع سماعة كروم,فرامو,SM202CR,خلاط دوش,3371605a-058e-4bf1-07a5-d157c54ae58f,335.000,450.000,t,,310002696
RA20507,طابة نهاية خط حديد 1,الشركة العالمية للتصدير و الإستيراد,,طابة,1054307a-87a0-d4d2-fe16-bd905fe6a04b,1.450,5.000,t,,210004023
PA30236,تسيلي حديد 10 مم,الشركة العالمية للتصدير و الإستيراد,,شد برغي,4db58ef5-0e02-ae07-fc14-5629c40b7689,1.100,4.000,t,,210003729
PS20175,علاقة ملابس زوجية أسود,KBM,8105,علاقة مناشف,e47ac07e-2763-bc83-6cf2-c39bb577a1f9,20.000,60.000,t,,310003027
PE30027,طلاء مائي داخلي 20 كغ أبيض,دهانات المدينة مصراتة,أصول,الجدران والسقف,4db58ef5-0e02-ae07-fc14-5629c40b7689,87.300,70.000,t,,210003323
ARSB81077,كسكاس دوش مربع شريحه كروم 300 مم,LONDA,B031Q1302-CR,كسكاس دوش,93ead9a8-1565-7895-eba8-1a3572957f4c,195.000,320.000,t,,310004548
PS20760,علاقة مناشف,سانيتاري ويرز,6-133,علاقة مناشف,f68c4a72-8eb2-7563-07ad-b344ff9fe960,35.000,70.000,t,,310003381
AASB30053,حاملة فوط كروم,فينوس,VA-02,اكسسوارات,0dafba13-51f2-fc5a-eab7-f16d55bcce40,60.140,90.000,t,,210003497
ME10572,خلاط حوض المطبخ شجرة كروم,توريما,TAG 8L52611-040,خلاط حوض المطبخ شجرة,f68c4a72-8eb2-7563-07ad-b344ff9fe960,225.000,400.000,t,,310003676
EL50519,لصقة خزان 10 سم 5 متر,الشركة العالمية للتصدير و الإستيراد,,ملحقات الكهرباء,4db58ef5-0e02-ae07-fc14-5629c40b7689,16.750,30.000,t,,210004035
ASCA60292,ستريتشة 3 متر,الشركة العالمية للتصدير و الإستيراد,,ستريتشة,193a3d2d-d39f-6712-72cb-c5f247087645,35.000,80.000,t,,210003789
RO10159,مسكر زاوية  ''1/2 * ''1/2 ذهبي,فاردر,,حنفية,dc6e5eb0-a2c4-7fc8-161c-528f389f29cc,14.500,25.000,t,,210004542
AM0959,دولاب حمام -70 سم,بن أمور,330-70,دولاب حمام,3b74be9f-643f-cd77-2128-39d8b10170c9,300.000,650.000,t,,310004429
MDE50674,خلاط دوش مدفون شريحة دائري كروم,توريما,THEOS 9201011-093,خلاط دوش مدفون,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,345.000,520.000,t,,310003782
ARSB80264,مطول فسيبلي خلاط نحاس,فينوس,,ملحقات خلاط,0dafba13-51f2-fc5a-eab7-f16d55bcce40,6.000,15.000,t,,210002988
MM30025,خلاط حوض المطبخ حائطي كروم,شيزا,ROBIN,خلاط حوض المطبخ حائطي,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,135.000,230.000,t,,310002629
RA20028,كواردة 32 لحام FIRAT,فرات,بي بي ر - PPR,كواردة,1054307a-87a0-d4d2-fe16-bd905fe6a04b,5.178,15.000,t,,310002591
CD40002,مسطرة دوش زوجية كروم,بضائع أوروبية,5034-E MONTE,مسطرة دوش,f68c4a72-8eb2-7563-07ad-b344ff9fe960,350.000,550.000,t,,310003135
RFP1094,"فسيبلي "" 1/2 أنثى * ""1/2 أنثى 60سم",سانيتاري ويرز,,فسيبلي,4db58ef5-0e02-ae07-fc14-5629c40b7689,13.500,20.000,t,,210004255
RE10018,حنفية حوض المطبخ شجرة كروم,سانيتاري ويرز,MINIX 210040029,حنفية حوض المطبخ,f68c4a72-8eb2-7563-07ad-b344ff9fe960,65.000,130.000,t,,310002804
RA30018,"كوربة 1.5"" - 45°",الرطيل,جي أم GM,كوع - كوربة,4db58ef5-0e02-ae07-fc14-5629c40b7689,2.300,7.000,t,,210003412
LG40296,حوض رخامي كوارتز 80سم,سانيتاري واير,2608,حوض وجه برسلين,2e234c5a-ae37-77f1-3c02-d40e664e7d50,500.000,700.000,t,,210004719
ARSB80232,طوبو شطاف 120 سم ذهبي,سانيتاري ويرز,,طوبو شطاف,4db58ef5-0e02-ae07-fc14-5629c40b7689,10.000,25.000,t,,310003154
AECU50097,سيفون حوض المطبخ معا راجع,سي أر سمارت,,ملحقات أحواض المطابخ,4db58ef5-0e02-ae07-fc14-5629c40b7689,19.500,40.000,t,,210004258
AASB30833,سلة قمامة ذهبي   8 لتر,سانيتاري ويرز,,اكسسوارات,ac78bb51-d153-70a3-ad89-bdb50a8537eb,125.000,200.000,t,,310004265
ARSB80192,قصبة دوش مربعة 40 سم كروم,سانيتاري ويرز,,قصبة دوش,b3c3c120-ea64-9a00-f068-5896d8f5926d,11.000,40.000,t,,310002894
ARSB80681,وجه خلاط شطاف مدفون مربع كروم,توريما,0124811-T40,ملحقات خلاط,f68c4a72-8eb2-7563-07ad-b344ff9fe960,70.000,120.000,t,,310003789
ARSB80416,وجه خلاط دوش مدفون,المتوسطية,,ملحقات خلاط,a2b20411-3fb5-6229-5ec5-b013ac930739,30.000,50.000,t,,310003471
RA30080,طوبو1'' (1 متر),الرطيل,جي أم GM,مواسير - طوبو,4db58ef5-0e02-ae07-fc14-5629c40b7689,3.667,8.000,t,,210004316
RA30070,"هوَّاية 4""",الرطيل,جي أم GM,ملحقات إمدادات المياه,4db58ef5-0e02-ae07-fc14-5629c40b7689,8.500,15.000,t,,210003520
PA31004,مدور نحاسي,سانيتاري ويرز,NEMBER-10,خطاف,51882a69-3ac9-cde2-37e3-64e2b7daae96,1.350,5.000,t,,310004475
PE30034,استوك 4 كغ,دهانات المدينة مصراتة,معجون المدينة مصراتة,استوك,4db58ef5-0e02-ae07-fc14-5629c40b7689,17.945,20.000,t,,210003330
ALVM50430,رأس سيفوني رخامي,ليسو,928,رأس سيفوني,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,52.000,110.000,t,,210004937
LG40300,حوض وجه كوارتز مع رف مع مراية 80 سم,سانيتاري واير,2610,حوض وجه برسلين,2e234c5a-ae37-77f1-3c02-d40e664e7d50,760.000,1300.000,t,,210004723
SA10039,طقم اكسسوار كروم,سانيتاري ويرز,BA200,طقم اكسسوارات,0dafba13-51f2-fc5a-eab7-f16d55bcce40,230.500,320.000,t,,210003465
VS10113,حوض وجه معلق - يمين -80 * 35 سم,تركواز سيراستايل,SHARP,حوض وجه معلق,3ef761c8-d645-a9c8-47dc-960089e79b35,392.850,590.000,t,,310003188
ARSB80102,مصب دوش مع تحويلة كروم,دانيال,K4702CR,مصب دوش,dd2fc8ac-5717-c00a-07b0-627c341c4a46,255.000,380.000,t,,210002807
ML10052,خلاط حوض وجه طويل كروم,ب.أمور,مجموعة بن عمر,خلاط حوض وجه,193a3d2d-d39f-6712-72cb-c5f247087645,173.000,260.000,t,,210002636
PE30332,رولة كروسة 10 سم مع فرشة,شركة الغزالة لمواد البناء,,فرشة طلاء,4db58ef5-0e02-ae07-fc14-5629c40b7689,3.600,10.000,t,,210003831
RA30535,ديسكو سريع4.5 بوصة حديد,كداس,ايما,ديسكو منشار دائري,f330aa66-9a8a-90ee-d535-6c68ff14b0de,2.450,8.000,t,,210005069
ARSB80401,مخرج شطاف مع علاق كروم,أنكا,ANKA ANK-1015,مخرج شطاف,f68c4a72-8eb2-7563-07ad-b344ff9fe960,59.000,80.000,t,,310003158
ARSB80815,"مسكر شطافة ""1/2"" * ""1/2 أسود",مونتانا س.ل,MT-6104B,مخرج شطاف,51882a69-3ac9-cde2-37e3-64e2b7daae96,35.250,60.000,t,,310003933
ARSB80307,كسكاس دوش مربع 200*200 مم مع قصبة كروم,ليسو,26-031,كسكاس دوش,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,75.000,180.000,t,,210004732
WS10163,مقعد معلق رايملس أبيض,ب.أمور,SH-006,مقعد معلق,56855bde-1190-92a2-afb0-419a9650977f,355.000,600.000,t,,210002867
RA30039,"ديسكو حديد تنظيف 9"" 230 مم",كداس,A 30 PLUS T-BF,ديسكو منشار دائري,4db58ef5-0e02-ae07-fc14-5629c40b7689,16.500,20.000,t,,210003454
RFP1217,"فسيبلي "" 1/2 أنثى * ""1/2 أنثى 60سم",سانيتاري ويرز,,فسيبلي,dc6e5eb0-a2c4-7fc8-161c-528f389f29cc,13.500,15.000,t,,210004624
PE30124,كولة 118 مل,الشركة العالمية للتصدير و الإستيراد,GM900,المواد اللاصقة و العازلة,f330aa66-9a8a-90ee-d535-6c68ff14b0de,15.000,20.000,t,,210004974
MA20020,خلاط حوض المطبخ دبل سحاب أسود كروم,سانيتاري ويرز,1130-33BN-BO-DE,خلاط حوض المطبخ سحاب,081276dc-6952-a613-dc62-614b51522ad0,225.000,470.000,t,,310002751
AM40957,مراية دولاب حمام 70 سم,بن أمور,DS53-70,مراية دولاب,3b74be9f-643f-cd77-2128-39d8b10170c9,150.000,350.000,t,,310004427
PA30141,سلوم 5 درجات,الشركة العالمية للتصدير و الإستيراد,,السلالم والسقالات,4db58ef5-0e02-ae07-fc14-5629c40b7689,280.000,330.000,t,,210003634
AM0856,حوض وجه مع دولاب حمام مع مراية -60 سم,سانيتاري ويرز,9912,دولاب حمام,f68c4a72-8eb2-7563-07ad-b344ff9fe960,1050.000,1500.000,t,,310004292
ALVM50307,سيفون حوض الوجه كروم,ليسو,JR031-48,سيفون حوض الوجه,f68c4a72-8eb2-7563-07ad-b344ff9fe960,148.000,180.000,t,,210003804
ML30533,مرايا حمام مع إضاءة لد 60*80 سم,سانيتاري ويرز,22,مراية مضيئة,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,74.000,150.000,t,,310003605
ARSB88868,مخرج شطاف مربع بالعلاقة أسود,توريما,1372-01018-006,مخرج شطاف,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,155.000,230.000,t,,210004991
ARSB80385,كسكاس دوش مربع 250*250 مم مع قصبة كروم,سانيتاري ويرز,LATTE D-580,كسكاس دوش,f68c4a72-8eb2-7563-07ad-b344ff9fe960,95.000,150.000,t,,310002847
VS10752,حوض وجه معلق 80 سم,سانيتاري ويرز,2609,حوض وجه معلق,f68c4a72-8eb2-7563-07ad-b344ff9fe960,295.000,550.000,t,,310003864
SA10520,طقم اكسسوار كروم,ليسو,2694,طقم اكسسوارات,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,255.000,380.000,t,,210005054
PE30455,ورق سنفرة,الشركة العالمية للتصدير و الإستيراد,P 120,ماكينة صنفرة,4db58ef5-0e02-ae07-fc14-5629c40b7689,6.000,10.000,t,,210003966
ARSB80146,قصبة دوش مربعة 40 سم ذهبي,سانيتاري ويرز,FIDAR,قصبة دوش,4db58ef5-0e02-ae07-fc14-5629c40b7689,20.000,50.000,t,,310002891
PE30133,قادومة 100 غ,إنتكس,,مطرقة - ماصة,4db58ef5-0e02-ae07-fc14-5629c40b7689,4.500,8.000,t,,210003626
MC10083,مجرى 45سم *7 سم كروم,بيورا,DL-06-45,مجرى,f9f6d83d-5b9d-2d22-c42a-21b487031fad,257.000,320.000,t,,310003116
PS20486,علاقة ملابس خماسية,سانيتاري ويرز,wl32,علاقة مناشف,f68c4a72-8eb2-7563-07ad-b344ff9fe960,68.000,100.000,t,,310003557
ARSB80374,سماعة دوش مع طوبو كروم,ليسو,,سماعة دوش,f68c4a72-8eb2-7563-07ad-b344ff9fe960,48.000,90.000,t,,210003131
PE30171,"فرشة طلاء 2"" 50.8 مم",فندر,,فرشة طلاء,4db58ef5-0e02-ae07-fc14-5629c40b7689,2.800,5.000,t,,210003665
PA30243,منشار شجر,بيسو,,أداة القص - منشار,4db58ef5-0e02-ae07-fc14-5629c40b7689,8.500,15.000,t,,210003736
CD40104,مسطرة دوش زوجية كروم,فينوس,,مسطرة دوش,0dafba13-51f2-fc5a-eab7-f16d55bcce40,255.000,350.000,t,,210002700
EG30874,حوض مطبخ جرانيت أبيض ناصع 72*47 فردي,ب.أمور,Nice,حوض مطبخ جرانيت,0b31d558-d145-3aaf-232e-dad3cc8669b6,480.000,720.000,t,,310004328
PD20042,حاجز دوش 8 مم  مظلم 90  سم,ليسو,WIC-90A,حاجز دوش,f68c4a72-8eb2-7563-07ad-b344ff9fe960,425.000,650.000,t,,210004356
PA30497,بونتة 8 * 450 مم,الشركة العالمية للتصدير و الإستيراد,,أدوات الثقب,4db58ef5-0e02-ae07-fc14-5629c40b7689,5.500,10.000,t,,210004013
ARSB80008,سماعة دوش مع طوبو ذهبي,سانيتاري ويرز,,سماعة دوش,dc6e5eb0-a2c4-7fc8-161c-528f389f29cc,24.500,50.000,t,,210003117
PE30065,طلاء بخاخ داخلي و خارجي أصفر لامع,إس كيو إل أو,,الجدران والسقف,4db58ef5-0e02-ae07-fc14-5629c40b7689,5.417,10.000,t,,210003385
VS10150,حوض وجه معلق مع عمود أبيض -45*35سم,سانيتاري ويرز,FEBIA,حوض وجه معلق,f68c4a72-8eb2-7563-07ad-b344ff9fe960,75.000,120.000,t,,310003226
VS10124,حوض وجه معلق -65 سم,تركواز سيراستايل,PORTO,حوض وجه معلق,3ef761c8-d645-a9c8-47dc-960089e79b35,261.900,340.000,t,,310003200
ARSB80083,شطاف ظغط دائري مع طوبو كروم,رايمر,332332OL,شطاف,5bd59cc2-f915-90b2-5eb0-3ec705744a94,180.000,250.000,t,,210002679
ELC1110,"مطول كهرباء 3مدخل 5متر
",كونزا,,الأسلاك والكابلات,4db58ef5-0e02-ae07-fc14-5629c40b7689,41.500,50.000,t,,210004468
WS10014,مقعد معلق (صندوق خارجي) أبيض,سانيتاري ويرز,2194,مقعد معلق,f68c4a72-8eb2-7563-07ad-b344ff9fe960,470.000,700.000,t,,310002619
ARSB80159,شطاف ظغط دائري مع مخرج بالعلاقة مع طوبو أسود,نيوأرك,15022B,شطاف,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,185.000,270.000,t,,310002814
ARSB80218,كسكاس دوش مربع 200*200 مم مع قصبة ذهبي معا سماعه متحركة مع مخرج شطافة,فاردر,FD30021-G,كسكاس دوش,dc6e5eb0-a2c4-7fc8-161c-528f389f29cc,175.000,300.000,t,,210004530
PA30049,رزة باب حديد رقم 10,الشركة العالمية للتصدير و الإستيراد,,ملحقات معدات الباب,4db58ef5-0e02-ae07-fc14-5629c40b7689,3.100,10.000,t,,210004365
AASB30042,موزع ورق منظف كلينكس أبيض,ليمكس,LY2699-White,اكسسوارات,f592fa51-d431-40c9-f38d-39cdf4092eb2,57.500,90.000,t,,310002911
PA30582,مسمار حلقة مفتوح رقم 10 (2 قطع),الشركة العالمية للتصدير و الإستيراد,,خطاف,4db58ef5-0e02-ae07-fc14-5629c40b7689,0.420,2.000,t,,210004100
PE30447,صندوق عدة بلاستك رقم18,اي بي سي,,صندوق الأدوات,f330aa66-9a8a-90ee-d535-6c68ff14b0de,45.000,60.000,t,,210004964
ALVM50401,سيفون حوض الوجه 25سم 30سم كروم,بوڨاتي,,سيفون حوض الوجه,f68c4a72-8eb2-7563-07ad-b344ff9fe960,140.000,250.000,t,,210003158
RO10116,مسكر زاوية  ''1/2 * ''1/2 كروم,سانيتاري ويرز,METC,حنفية,4db58ef5-0e02-ae07-fc14-5629c40b7689,12.500,20.000,t,,210004475
AASB30406,صابونية كروم,فينوس,ST-03,اكسسوارات,0dafba13-51f2-fc5a-eab7-f16d55bcce40,55.290,90.000,t,,210004871
MTE60003,خلاط شطاف مدفون أسود,توريما,8V000BB-093,خلاط شطاف مدفون,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,485.000,870.000,t,,310002651
PE30442,ورق سنفرة قماش رقم 150,شركة الغزالة لمواد البناء,,ورق الصنفرة,f330aa66-9a8a-90ee-d535-6c68ff14b0de,2.371,6.000,t,,210004956
ARSB80551,سماعة دوش مع طوبو كروم,فينوس,HSS1520,سماعة دوش,0dafba13-51f2-fc5a-eab7-f16d55bcce40,48.000,75.000,t,,310003623
ME10920,خلاط حوض المطبخ شجرة كروم,بن أمور,B.AMOR023,خلاط حوض المطبخ شجرة,f3749abe-ab61-138e-bb47-655f16ecc625,260.000,390.000,t,,310004375
PE30130,قادومة 500 غ,إنتكس,,مطرقة - ماصة,4db58ef5-0e02-ae07-fc14-5629c40b7689,7.750,13.000,t,,210003623
AM40226,مراية دولاب حمام -70 سم,سانيتاري ويرز,ML-01-80,مراية دولاب,3b74be9f-643f-cd77-2128-39d8b10170c9,90.000,140.000,t,,210002941
ATWC50157,مثبت غطاء مقعد سكة بلستك,سانيتاري ويرز,,ملحقات مقاعد,dc6e5eb0-a2c4-7fc8-161c-528f389f29cc,2.500,10.000,t,,210004540
PLSA0392,منكوطي املس 3/4,سانيتاري ويرز,,وصلة,f330aa66-9a8a-90ee-d535-6c68ff14b0de,1.750,5.000,t,,210004839
PE30322,كولة 237 مل,الشركة العالمية للتصدير و الإستيراد,,المواد اللاصقة و العازلة,4db58ef5-0e02-ae07-fc14-5629c40b7689,16.500,25.000,t,,210003821
AASB30791,رف زاوية  اسود,تركي,4405,اكسسوارات,ff3ad10c-136f-2eb9-510b-510058532e8d,20.000,30.000,t,,310003412
CD40006,مسطرة دوش زوجية كروم,سانيتاري ويرز,DOUS,مسطرة دوش,f68c4a72-8eb2-7563-07ad-b344ff9fe960,120.000,200.000,t,,310003140
MI10135,مراية تجميل مع اكسوار,سانيتاري ويرز,,مراية,f9f6d83d-5b9d-2d22-c42a-21b487031fad,60.000,120.000,t,,210004296
MC10139,سرفنتينة 15 سم * 15 سم ذهبي,بيورا,FD-61-GOLD,مجرى,f9f6d83d-5b9d-2d22-c42a-21b487031fad,75.000,100.000,t,,210002843
MC10270,مجرى 50 سم *7 سم كروم,فيها,,مجرى,3371605a-058e-4bf1-07a5-d157c54ae58f,70.600,130.000,t,,210002997
ARSB80686,مخرج شطاف مع علاق كروم,بن أمور,B.A01-CA.A,مخرج شطاف,ac78bb51-d153-70a3-ad89-bdb50a8537eb,40.000,70.000,t,,310003794
ACOL30577,ريتي لياسة 20 سم * 20 متر,أسترا,,ملحقات غراء البلاط و الأرضيات,f9f6d83d-5b9d-2d22-c42a-21b487031fad,19.500,35.000,t,,210004094
ARSB80158,شطاف ظغط دائري مع مخرج شطاف دبل مع طوبو كروم,سانيتاري ويرز,,شطاف,7ea09f3f-5446-26a3-c653-90a14ccabc04,85.000,150.000,t,,310002813
PS20200,علاقة مناشف كبيرة كروم,سانيتاري ويرز,,علاقة مناشف,ff3ad10c-136f-2eb9-510b-510058532e8d,100.000,200.000,t,,310003061
MD20946,خلاط دوش كروم,شيزا,ROBIN,خلاط دوش,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,195.000,380.000,t,,310004416
ALVM50275,رأس سيفوني كروم,سانيتاري ويرز,,رأس سيفوني,dc6e5eb0-a2c4-7fc8-161c-528f389f29cc,12.700,25.000,t,,210003002
ARSB80550,سماعة دوش مع طوبو كروم,فينوس,HSS424,سماعة دوش,0dafba13-51f2-fc5a-eab7-f16d55bcce40,49.470,75.000,t,,310003622
ARSB80162,شطاف ظغط مربع مع طوبو ذهبي,سانيتاري ويرز,FIDAR,شطاف,7ea09f3f-5446-26a3-c653-90a14ccabc04,36.000,90.000,t,,310002817
EL50997,لامبة لد 60وات,دي بي اس,E27,المصابيح الكهربائية,4db58ef5-0e02-ae07-fc14-5629c40b7689,10.750,25.000,t,,210004445
ARSB80404,كسكاس رقبة خلاط متحركة كروم,سانيتاري ويرز,,ملحقات خلاط,51882a69-3ac9-cde2-37e3-64e2b7daae96,0.375,0.563,t,,310003315
ME10026,خلاط حوض المطبخ شجرة أسود,نيوأرك,AQUA 941881B,خلاط حوض المطبخ شجرة,e47ac07e-2763-bc83-6cf2-c39bb577a1f9,265.000,350.000,t,,310002762
PA30126,قفل طلقة,الشركة العالمية للتصدير و الإستيراد,900,قفل باب,4db58ef5-0e02-ae07-fc14-5629c40b7689,40.000,60.000,t,,210003619
WS10164,مقعد معلق رايملس أبيض,ب.أمور,SHA002,مقعد معلق,56855bde-1190-92a2-afb0-419a9650977f,355.000,650.000,t,,210002868
MTE60031,خلاط شطاف مدفون ذهبي,فرامو,HO206ORO,خلاط شطاف مدفون,f9f6d83d-5b9d-2d22-c42a-21b487031fad,475.000,600.000,t,,310002708
ML10492,خلاط حوض وجه كروم,بنتاقونو,117/633,خلاط حوض وجه,803eabee-b81f-7acb-eb64-b2cae128a7cb,207.000,320.000,t,,310003563
ARSB8052,مخرج شطاف مع علاق ذهبي,مجموعة بن عمر,48593,مخرج شطاف,193a3d2d-d39f-6712-72cb-c5f247087645,70.000,100.000,t,,210004238
PA30140,سلوم 4 درجات,الشركة العالمية للتصدير و الإستيراد,,السلالم والسقالات,4db58ef5-0e02-ae07-fc14-5629c40b7689,270.000,330.000,t,,210003633
BAI10291,حوض استحمام بانيو 120*70*53 سم,ساناكريل,A119,حوض استحمام,e47ac07e-2763-bc83-6cf2-c39bb577a1f9,761.250,1100.000,t,,210003025
PA30396,قفل شنطة نحاس 63 مم,الشركة العالمية للتصدير و الإستيراد,,قفل باب,4db58ef5-0e02-ae07-fc14-5629c40b7689,6.250,10.000,t,,210004145
PA30376,كستولة,فندر,,مجرفة مغلفة,4db58ef5-0e02-ae07-fc14-5629c40b7689,19.000,30.000,t,,210003887
MC10646,مجرى 40 سم *8 سم ذهبي,بن أمور,,مجرى,ac78bb51-d153-70a3-ad89-bdb50a8537eb,85.000,220.000,t,,310003754
ML10553,خلاط حوض وجه  كروم,ليسو,6060-140,خلاط حوض وجه,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,175.000,320.000,t,,210005088
ARSB80762,مخرج شطاف مع علاق ذهبي,فيدار,FD12008-G,مخرج شطاف,509e8e91-b47c-f17c-5f3a-a8dfebf81f76,75.000,115.000,t,,310003872
PA30525,موس منشار 12'' 300 مم (3 قطع),فندر,191573,منشار يدوي,4db58ef5-0e02-ae07-fc14-5629c40b7689,5.500,10.000,t,,210004041
AASB30670,مسند لكبار السن كروم,بن أمور,مجموعة بن عمر,اكسسوارات,ac78bb51-d153-70a3-ad89-bdb50a8537eb,135.000,200.000,t,,310003778
